fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,prev_quarter_EPS,estimatedEPS_change,estimatedEPS_pct_change,as_of,garch_vol,atm_iv,iv_garch_spread,surprise_norm,garch_vol_lag1,atm_iv_lag1,iv_garch_spread_lag1,garch_vol_roll5_mean,garch_vol_roll5_std,garch_vol_roll10_mean,garch_vol_roll10_std,atm_iv_roll5_mean,atm_iv_roll5_std,atm_iv_roll10_mean,atm_iv_roll10_std,iv_garch_spread_roll5_mean,iv_garch_spread_roll5_std,iv_garch_spread_roll10_mean,iv_garch_spread_roll10_std,strike,call_ask,put_ask,straddle_cost,underlying,underlying_t1,abs_move,return,breakeven_pct,realized_vol
2022-03-31,2022-04-28,0.37,0.42,-0.05,-11.9048,0.29,0.13,0.4482758620689656,2022-04-27,0.4010873069471218,0.01976,-0.3813273069471218,-0.11904761904761905,0.24931834433520988,0.01976,-0.22955834433520989,0.27677524065767933,0.07280208163847549,0.2934252604241561,0.0698259837042816,1.9162959999999998,1.7568861463054462,1.608012,1.7147909071940972,1.6395207593423204,1.7979316780380499,1.314586739575844,1.7411519622100016,1500.0,1270.85,0.15,127100.0,142.17799377441406,124.28150177001953,137571.84982299805,0.08239063590085009,8.939498766712275,2.1356067778571926
2022-06-30,2022-07-28,0.18,0.14,0.04,28.5714,0.37,-0.22999999999999998,-0.6216216216216216,2022-07-27,0.4810667931202231,1.03437,0.553303206879777,0.2857142857142857,0.4010873069471218,0.01976,-0.3813273069471218,0.31854331714308104,0.11639593834262418,0.3204767279408452,0.08492125771292834,1.397286,1.4868371173333013,1.7094729999999998,1.6387036909978567,1.0787426828569189,1.5481716345997552,1.3889962720591549,1.68465330184595,121.0,3.7,3.75,745.0,121.56999969482422,134.9499969482422,1394.9996948242188,0.872482811844589,0.06128156632970017,1.6575223056489978
2022-09-30,2022-10-27,0.17,0.22,-0.05,-22.7273,0.18,0.04000000000000001,0.22222222222222227,2022-10-26,0.39641867530343716,1.24899,0.8525713246965629,-0.2272727272727273,0.4810667931202231,1.03437,0.553303206879777,0.34792830547878556,0.11310547795947373,0.32623454529925905,0.0881936043778549,1.0226600000000001,1.1388540984911109,1.832396,1.541066081705201,0.6747316945212145,1.1836756755202482,1.5061614547007411,1.5907880432030932,116.0,4.15,4.45,860.0000000000001,113.91999816894531,103.41000366210938,1258.9996337890625,0.4639530625454213,0.07549157424709622,1.5365686548708473
2022-12-31,2023-02-02,0.25,0.18,0.07,38.8889,0.17,0.009999999999999981,0.058823529411764594,2023-02-01,0.40535385111547995,1.28802,0.88266614888452,0.38888888888888895,0.39641867530343716,1.24899,0.8525713246965629,0.3866489941642944,0.08430333825137146,0.3264625611678885,0.0884170023790303,0.72218,0.6484508444361843,1.959222,1.422978473787366,0.3355310058357056,0.6015239192909881,1.6327594388321116,1.469460178828844,105.0,4.15,3.95,810.0000000000001,110.25,103.38999938964844,161.00006103515625,-0.8012344925491899,0.07346938775510205,1.019814493996254
2023-03-31,2023-04-27,0.31,0.21,0.1,47.619,0.25,-0.04000000000000001,-0.16000000000000003,2023-04-26,0.4659467275661974,1.19046,0.7245132724338026,0.4761904761904762,0.40535385111547995,1.28802,0.88266614888452,0.42997467081049184,0.04022145950002013,0.3419787537859097,0.09840992213847015,0.9563200000000001,0.5323858080847016,1.68996,1.2644082847016709,0.526345329189508,0.5237496544111333,1.3479812462140903,1.3201828534912157,105.0,3.75,3.7,745.0,108.16000366210938,105.44999694824219,44.99969482421875,-0.9395977250681627,0.06887943553768466,0.4028119568979809
2023-06-30,2023-08-03,0.65,0.35,0.3,85.7143,0.31,0.03999999999999998,0.12903225806451607,2023-08-02,0.36572755239275134,1.19046,0.8247324476072487,0.8571428571428572,0.4659467275661974,1.19046,0.7245132724338026,0.4229027198996178,0.048770414194536,0.34983898027864857,0.09666545173973032,1.1904599999999999,0.09657613913385119,1.553378,1.2338286516260404,0.7675572801003823,0.1337011908309018,1.2035390197213514,1.2867935206084313,128.0,4.7,4.4,910.0000000000001,127.4800033569336,139.57000732421875,1157.000732421875,0.2714293762877746,0.07138374459028483,1.438338424678507
2023-09-30,2023-10-26,0.94,0.58,0.36,62.069,0.65,-0.07000000000000006,-0.10769230769230778,2023-10-25,0.35714928750152153,1.38558,1.0284307124984786,0.6206896551724138,0.36572755239275134,1.19046,0.8247324476072487,0.39811921877587747,0.042963816234109255,0.3583312679594793,0.09274003460924417,1.2607020000000002,0.08115700228569955,1.328994,0.995306890843221,0.8625827812241227,0.1101191902427326,0.9706627320405208,1.040974935264521,121.0,5.2,4.7,990.0,120.62999725341797,127.73999786376953,673.9997863769531,-0.3191921349727746,0.08206913889919276,0.9091163115766899
2023-12-31,2024-02-01,1.0,0.8,0.2,25.0,0.94,-0.1399999999999999,-0.14893617021276587,2024-01-31,0.2480756347219045,1.15144,0.9033643652780955,0.25,0.35714928750152153,1.38558,1.0284307124984786,0.36845061065957097,0.07983202952364786,0.3581894580691783,0.09292584908532384,1.2411919999999999,0.09518882455415144,1.131926,0.7705401328822671,0.8727413893404291,0.11130124210976415,0.7737365419308219,0.7994389618392816,155.0,5.45,5.15,1060.0000000000002,155.8699951171875,171.80999755859375,1680.999755859375,0.585848826282429,0.06800539123665604,1.5456517102887384
2024-03-31,2024-04-30,0.98,0.82,0.16,19.5122,1.0,-0.18000000000000005,-0.18000000000000005,2024-04-29,0.3525658952750889,0.97583,0.623264104724911,0.1951219512195122,0.2480756347219045,1.15144,0.9033643652780955,0.35789301949149277,0.07717799738558306,0.37227100682789355,0.07768973168354698,1.178754,0.14575258104061475,0.950467,0.5042132258182043,0.8208609805085073,0.1567118347198065,0.5781959931721066,0.4869886445483751,180.0,7.9,6.8,1470.0,181.08999633789062,186.2100067138672,621.0006713867188,-0.5775505636825042,0.08117510794230562,0.44259683821158097
2024-06-30,2024-08-01,1.26,1.03,0.23,22.3301,0.98,0.050000000000000044,0.051020408163265356,2024-07-31,0.2575270879367237,1.19046,0.9329329120632763,0.22330097087378642,0.3525658952750889,0.97583,0.623264104724911,0.316209091565598,0.058171600187083033,0.3730918811880449,0.07627677747873622,1.178754,0.14575258104061475,1.0675370000000002,0.3862074953254468,0.8625449084344019,0.15233506188621268,0.6944451188119551,0.4045098651473568,187.5,6.45,6.8,1325.0,189.2899932861328,167.89999389648438,1960.0006103515625,0.4792457436615566,0.06999841761297522,1.9035387076992802
2024-09-30,2024-10-31,1.43,1.14,0.29,25.4386,1.26,-0.1200000000000001,-0.09523809523809532,2024-10-30,0.24298875990284877,1.13192,0.8889312400971513,0.2543859649122807,0.2575270879367237,1.19046,0.9329329120632763,0.2916613330676175,0.05794807383131929,0.3572820264836177,0.08563934991828179,1.1670460000000002,0.14692367603623643,1.178753,0.11786272967123677,0.8753846669323826,0.15105135189140523,0.8214709735163824,0.14599731379906425,192.5,6.65,6.2,1285.0000000000002,190.50999450683594,197.92999267578125,542.999267578125,-0.5774324765928989,0.06745052947623131,0.6065449125046366
2024-12-31,2025-02-06,1.86,1.4837,0.3763,25.3623,1.43,0.05370000000000008,0.03755244755244761,2025-02-05,0.2644156303683174,1.15144,0.8870243696316826,0.2536227000067399,0.24298875990284877,1.13192,0.8889312400971513,0.2731146016409767,0.04518203998720597,0.3356169102084271,0.07789923030130577,1.120218,0.0834691507085157,1.1904600000000003,0.10726582670066577,0.8471033983590234,0.12647063244860457,0.8548430897915731,0.11209284641731292,235.0,8.65,7.4,1605.0,238.00999450683594,229.14999389648438,585.0006103515625,-0.6355136384102414,0.06743414297897908,0.60221346034338
2025-03-31,2025-05-01,1.59,1.36,0.23,16.9118,1.86,-0.5,-0.26881720430107525,2025-04-30,0.3129447284399583,1.15144,0.8384952715600418,0.1691176470588235,0.2644156303683174,1.15144,0.8870243696316826,0.2860884203845874,0.04550702204635613,0.32726951552207917,0.07508143278452911,1.1202180000000002,0.0834691507085157,1.1807050000000001,0.10577692326043485,0.8341295796154127,0.12252192362201747,0.8534354844779208,0.11221285957129858,185.0,6.25,6.7,1295.0,190.6300048828125,189.97999572753906,497.99957275390625,-0.615444345363779,0.06793264264962307,0.05422130508310691
